timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623173782343,26360,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2154,text,false,,4188,0,367,367,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25197
1623173771973,36731,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2157,text,false,,4599,143,366,366,https://demoqa.com/utilities/weather/city/Dhaka,10377,0,4428
1623173771973,10377,HTTP Request-0,301,Moved Permanently,Thread Group 1-2157,text,true,,411,143,366,366,http://demoqa.com/utilities/weather/city/Dhaka,10377,0,4428
1623173782351,26353,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2157,text,false,,4188,0,366,366,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25189
1623173772035,36669,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2162,text,false,,4423,143,366,366,https://demoqa.com/utilities/weather/city/Dhaka,10429,0,4416
1623173772035,10429,HTTP Request-0,301,Moved Permanently,Thread Group 1-2162,text,true,,411,143,366,366,http://demoqa.com/utilities/weather/city/Dhaka,10429,0,4416
1623173782465,26239,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2162,text,false,,4012,0,366,366,https://demoqa.com/utilities/weather/city/Dhaka,0,0,26239
1623173771363,37452,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2106,text,false,,4599,143,364,364,https://demoqa.com/utilities/weather/city/Dhaka,10319,0,4565
1623173771363,10319,HTTP Request-0,301,Moved Permanently,Thread Group 1-2106,text,true,,411,143,364,364,http://demoqa.com/utilities/weather/city/Dhaka,10319,0,4565
1623173781701,27114,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2106,text,false,,4188,0,364,364,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25946
1623173772105,36710,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2168,text,false,,4599,143,364,364,https://demoqa.com/utilities/weather/city/Dhaka,10518,0,4447
1623173772105,10518,HTTP Request-0,301,Moved Permanently,Thread Group 1-2168,text,true,,411,143,364,364,http://demoqa.com/utilities/weather/city/Dhaka,10518,0,4447
1623173782625,26190,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2168,text,false,,4188,0,364,364,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25037
1623173772082,36734,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2166,text,false,,4599,143,364,364,https://demoqa.com/utilities/weather/city/Dhaka,10503,0,4433
1623173772082,10503,HTTP Request-0,301,Moved Permanently,Thread Group 1-2166,text,true,,411,143,364,364,http://demoqa.com/utilities/weather/city/Dhaka,10503,0,4433
1623173782586,26230,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2166,text,false,,4188,0,364,364,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25062
1623173772118,36698,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2169,text,false,,4599,143,363,363,https://demoqa.com/utilities/weather/city/Dhaka,10502,0,4435
1623173772118,10502,HTTP Request-0,301,Moved Permanently,Thread Group 1-2169,text,true,,411,143,363,363,http://demoqa.com/utilities/weather/city/Dhaka,10502,0,4435
1623173782621,26195,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2169,text,false,,4188,0,363,363,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25041
1623173772070,36746,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2165,text,false,,4599,143,360,360,https://demoqa.com/utilities/weather/city/Dhaka,10517,0,4442
1623173772070,10517,HTTP Request-0,301,Moved Permanently,Thread Group 1-2165,text,true,,411,143,360,360,http://demoqa.com/utilities/weather/city/Dhaka,10517,0,4442
1623173782588,26228,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2165,text,false,,4188,0,360,360,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25060
1623173772047,36769,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2163,text,false,,4599,143,360,360,https://demoqa.com/utilities/weather/city/Dhaka,10541,0,4465
1623173772047,10541,HTTP Request-0,301,Moved Permanently,Thread Group 1-2163,text,true,,411,143,360,360,http://demoqa.com/utilities/weather/city/Dhaka,10541,0,4465
1623173782588,26228,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2163,text,false,,4188,0,360,360,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25060
1623173772156,36660,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2171,text,false,,4599,143,358,358,https://demoqa.com/utilities/weather/city/Dhaka,10514,0,4423
1623173772156,10514,HTTP Request-0,301,Moved Permanently,Thread Group 1-2171,text,true,,411,143,358,358,http://demoqa.com/utilities/weather/city/Dhaka,10514,0,4423
1623173782671,26145,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2171,text,false,,4188,0,358,358,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24991
1623173772105,36712,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2167,text,false,,4599,143,358,358,https://demoqa.com/utilities/weather/city/Dhaka,10515,0,4447
1623173772105,10515,HTTP Request-0,301,Moved Permanently,Thread Group 1-2167,text,true,,411,143,358,358,http://demoqa.com/utilities/weather/city/Dhaka,10515,0,4447
1623173782621,26196,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2167,text,false,,4188,0,358,358,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25041
1623173771111,37706,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2085,text,false,,4599,143,358,358,https://demoqa.com/utilities/weather/city/Dhaka,11559,0,4481
1623173772130,36687,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2170,text,false,,4599,143,357,357,https://demoqa.com/utilities/weather/city/Dhaka,10499,0,4433
1623173771111,11559,HTTP Request-0,301,Moved Permanently,Thread Group 1-2085,text,true,,411,143,358,358,http://demoqa.com/utilities/weather/city/Dhaka,11559,0,4481
1623173772130,10499,HTTP Request-0,301,Moved Permanently,Thread Group 1-2170,text,true,,411,143,357,357,http://demoqa.com/utilities/weather/city/Dhaka,10499,0,4433
1623173782671,26146,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2085,text,false,,4188,0,358,358,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24991
1623173782630,26187,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2170,text,false,,4188,0,357,357,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25032
1623173772157,36661,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2172,text,false,,4599,143,354,354,https://demoqa.com/utilities/weather/city/Dhaka,10513,0,4421
1623173772157,10513,HTTP Request-0,301,Moved Permanently,Thread Group 1-2172,text,true,,411,143,354,354,http://demoqa.com/utilities/weather/city/Dhaka,10513,0,4421
1623173782671,26147,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2172,text,false,,4188,0,354,354,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24991
1623173772165,36655,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2173,text,false,,4599,143,353,353,https://demoqa.com/utilities/weather/city/Dhaka,10589,0,4455
1623173772165,10589,HTTP Request-0,301,Moved Permanently,Thread Group 1-2173,text,true,,411,143,353,353,http://demoqa.com/utilities/weather/city/Dhaka,10589,0,4455
1623173782755,26065,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2173,text,false,,4188,0,353,353,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24932
1623173772226,36595,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2178,text,false,,4599,143,352,352,https://demoqa.com/utilities/weather/city/Dhaka,10578,0,4443
1623173772177,36644,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2174,text,false,,4599,143,352,352,https://demoqa.com/utilities/weather/city/Dhaka,10626,0,4487
1623173772226,10578,HTTP Request-0,301,Moved Permanently,Thread Group 1-2178,text,true,,411,143,352,352,http://demoqa.com/utilities/weather/city/Dhaka,10578,0,4443
1623173772177,10627,HTTP Request-0,301,Moved Permanently,Thread Group 1-2174,text,true,,411,143,352,352,http://demoqa.com/utilities/weather/city/Dhaka,10626,0,4487
1623173782804,26017,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2178,text,false,,4188,0,352,352,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24909
1623173782804,26017,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2174,text,false,,4188,0,352,352,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24909
1623173772189,36633,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2175,text,false,,4599,143,350,350,https://demoqa.com/utilities/weather/city/Dhaka,10565,0,4431
1623173772189,10565,HTTP Request-0,301,Moved Permanently,Thread Group 1-2175,text,true,,411,143,350,350,http://demoqa.com/utilities/weather/city/Dhaka,10565,0,4431
1623173782755,26067,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2175,text,false,,4188,0,350,350,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24957
1623173772215,36613,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2177,text,false,,4599,143,349,349,https://demoqa.com/utilities/weather/city/Dhaka,10588,0,4452
1623173772215,10589,HTTP Request-0,301,Moved Permanently,Thread Group 1-2177,text,true,,411,143,349,349,http://demoqa.com/utilities/weather/city/Dhaka,10588,0,4452
1623173782804,26024,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2177,text,false,,4188,0,349,349,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24913
1623173772238,36592,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2179,text,false,,4599,143,348,348,https://demoqa.com/utilities/weather/city/Dhaka,10607,0,4451
1623173772238,10607,HTTP Request-0,301,Moved Permanently,Thread Group 1-2179,text,true,,411,143,348,348,http://demoqa.com/utilities/weather/city/Dhaka,10607,0,4451
1623173782846,25984,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2179,text,false,,4188,0,348,348,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24897
1623173772274,36575,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2182,text,false,,4599,143,347,347,https://demoqa.com/utilities/weather/city/Dhaka,10615,0,4458
1623173772262,36587,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2181,text,false,,4599,143,347,347,https://demoqa.com/utilities/weather/city/Dhaka,10622,0,4438
1623173772274,10615,HTTP Request-0,301,Moved Permanently,Thread Group 1-2182,text,true,,411,143,347,347,http://demoqa.com/utilities/weather/city/Dhaka,10615,0,4458
1623173772262,10622,HTTP Request-0,301,Moved Permanently,Thread Group 1-2181,text,true,,411,143,347,347,http://demoqa.com/utilities/weather/city/Dhaka,10622,0,4438
1623173782890,25959,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2182,text,false,,4188,0,347,347,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24900
1623173782885,25964,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2181,text,false,,4188,0,347,347,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24905
1623173772311,36539,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2185,text,false,,4599,143,347,347,https://demoqa.com/utilities/weather/city/Dhaka,10615,0,4435
1623173772311,10615,HTTP Request-0,301,Moved Permanently,Thread Group 1-2185,text,true,,411,143,347,347,http://demoqa.com/utilities/weather/city/Dhaka,10615,0,4435
1623173782927,25923,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2185,text,false,,4188,0,347,347,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24866
1623173772250,36600,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2180,text,false,,4599,143,347,347,https://demoqa.com/utilities/weather/city/Dhaka,10603,0,4443
1623173772250,10603,HTTP Request-0,301,Moved Permanently,Thread Group 1-2180,text,true,,411,143,347,347,http://demoqa.com/utilities/weather/city/Dhaka,10603,0,4443
1623173782854,25996,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2180,text,false,,4188,0,347,347,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24936
1623173772322,36529,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2186,text,false,,4599,143,343,343,https://demoqa.com/utilities/weather/city/Dhaka,10613,0,4425
1623173772322,10613,HTTP Request-0,301,Moved Permanently,Thread Group 1-2186,text,true,,411,143,343,343,http://demoqa.com/utilities/weather/city/Dhaka,10613,0,4425
1623173782937,25914,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2186,text,false,,4188,0,343,343,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24919
1623173772357,36494,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2189,text,false,,4599,143,342,342,https://demoqa.com/utilities/weather/city/Dhaka,10633,0,4434
1623173772357,10633,HTTP Request-0,301,Moved Permanently,Thread Group 1-2189,text,true,,411,143,342,342,http://demoqa.com/utilities/weather/city/Dhaka,10633,0,4434
1623173782991,25860,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2189,text,false,,4188,0,342,342,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24865
1623173772405,36446,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2193,text,false,,4599,143,342,342,https://demoqa.com/utilities/weather/city/Dhaka,10627,0,4405
1623173772405,10627,HTTP Request-0,301,Moved Permanently,Thread Group 1-2193,text,true,,411,143,342,342,http://demoqa.com/utilities/weather/city/Dhaka,10627,0,4405
1623173783033,25818,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2193,text,false,,4188,0,342,342,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24825
1623173772333,36519,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2187,text,false,,4599,143,342,342,https://demoqa.com/utilities/weather/city/Dhaka,10651,0,4448
1623173772333,10651,HTTP Request-0,301,Moved Permanently,Thread Group 1-2187,text,true,,411,143,342,342,http://demoqa.com/utilities/weather/city/Dhaka,10651,0,4448
1623173782986,25866,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2187,text,false,,4188,0,342,342,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24870
1623173772346,36506,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2188,text,false,,4599,143,342,342,https://demoqa.com/utilities/weather/city/Dhaka,10638,0,4439
1623173772346,10638,HTTP Request-0,301,Moved Permanently,Thread Group 1-2188,text,true,,411,143,342,342,http://demoqa.com/utilities/weather/city/Dhaka,10638,0,4439
1623173782986,25866,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2188,text,false,,4188,0,342,342,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24870
1623173772453,36399,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2197,text,false,,4599,143,342,342,https://demoqa.com/utilities/weather/city/Dhaka,10632,0,4406
1623173772453,10632,HTTP Request-0,301,Moved Permanently,Thread Group 1-2197,text,true,,411,143,342,342,http://demoqa.com/utilities/weather/city/Dhaka,10632,0,4406
1623173783086,25766,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2197,text,false,,4188,0,342,342,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24772
1623173772417,36435,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2194,text,false,,4599,143,337,337,https://demoqa.com/utilities/weather/city/Dhaka,10665,0,4425
1623173772417,10665,HTTP Request-0,301,Moved Permanently,Thread Group 1-2194,text,true,,411,143,337,337,http://demoqa.com/utilities/weather/city/Dhaka,10665,0,4425
1623173783083,25769,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2194,text,false,,4188,0,337,337,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24775
1623173772369,36484,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2190,text,false,,4599,143,337,337,https://demoqa.com/utilities/weather/city/Dhaka,10662,0,4436
1623173772369,10662,HTTP Request-0,301,Moved Permanently,Thread Group 1-2190,text,true,,411,143,337,337,http://demoqa.com/utilities/weather/city/Dhaka,10662,0,4436
1623173783032,25821,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2190,text,false,,4188,0,337,337,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24826
1623173772394,36459,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2192,text,false,,4599,143,335,335,https://demoqa.com/utilities/weather/city/Dhaka,10639,0,4415
1623173772394,10639,HTTP Request-0,301,Moved Permanently,Thread Group 1-2192,text,true,,411,143,335,335,http://demoqa.com/utilities/weather/city/Dhaka,10639,0,4415
1623173783034,25819,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2192,text,false,,4188,0,335,335,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24824
1623173771302,37555,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2101,text,false,,4599,143,334,334,https://demoqa.com/utilities/weather/city/Dhaka,11824,0,4590
1623173771302,11824,HTTP Request-0,301,Moved Permanently,Thread Group 1-2101,text,true,,411,143,334,334,http://demoqa.com/utilities/weather/city/Dhaka,11824,0,4590
1623173783126,25731,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2101,text,false,,4188,0,334,334,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24733
1623173772478,36380,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2199,text,false,,4599,143,334,334,https://demoqa.com/utilities/weather/city/Dhaka,10651,0,4405
1623173772466,36392,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2198,text,false,,4599,143,334,334,https://demoqa.com/utilities/weather/city/Dhaka,10665,0,4417
1623173772501,36357,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2201,text,false,,4599,143,334,334,https://demoqa.com/utilities/weather/city/Dhaka,10668,0,4399
1623173772466,10665,HTTP Request-0,301,Moved Permanently,Thread Group 1-2198,text,true,,411,143,334,334,http://demoqa.com/utilities/weather/city/Dhaka,10665,0,4417
1623173772501,10668,HTTP Request-0,301,Moved Permanently,Thread Group 1-2201,text,true,,411,143,334,334,http://demoqa.com/utilities/weather/city/Dhaka,10668,0,4399
1623173783132,25726,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2198,text,false,,4188,0,334,334,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24727
1623173783169,25689,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2201,text,false,,4188,0,334,334,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24691
1623173772442,36416,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2196,text,false,,4599,143,332,332,https://demoqa.com/utilities/weather/city/Dhaka,10680,0,4416
1623173772442,10680,HTTP Request-0,301,Moved Permanently,Thread Group 1-2196,text,true,,411,143,332,332,http://demoqa.com/utilities/weather/city/Dhaka,10680,0,4416
1623173783123,25735,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2196,text,false,,4188,0,332,332,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24736
1623173772478,10651,HTTP Request-0,301,Moved Permanently,Thread Group 1-2199,text,true,,411,143,334,334,http://demoqa.com/utilities/weather/city/Dhaka,10651,0,4405
1623173783129,25729,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2199,text,false,,4188,0,334,334,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24730
1623173772430,36429,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2195,text,false,,4599,143,329,329,https://demoqa.com/utilities/weather/city/Dhaka,10693,0,4428
1623173772430,10693,HTTP Request-0,301,Moved Permanently,Thread Group 1-2195,text,true,,411,143,329,329,http://demoqa.com/utilities/weather/city/Dhaka,10693,0,4428
1623173783123,25736,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2195,text,false,,4188,0,329,329,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24736
1623173772525,36334,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2203,text,false,,4599,143,328,328,https://demoqa.com/utilities/weather/city/Dhaka,10645,0,4384
1623173772525,10645,HTTP Request-0,301,Moved Permanently,Thread Group 1-2203,text,true,,411,143,328,328,http://demoqa.com/utilities/weather/city/Dhaka,10645,0,4384
1623173783171,25688,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2203,text,false,,4188,0,328,328,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24691
1623173772561,36322,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2206,text,false,,4599,143,327,327,https://demoqa.com/utilities/weather/city/Dhaka,10725,0,4384
1623173772576,36307,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2207,text,false,,4599,143,327,327,https://demoqa.com/utilities/weather/city/Dhaka,10714,0,4373
1623173772561,10725,HTTP Request-0,301,Moved Permanently,Thread Group 1-2206,text,true,,411,143,327,327,http://demoqa.com/utilities/weather/city/Dhaka,10725,0,4384
1623173772576,10714,HTTP Request-0,301,Moved Permanently,Thread Group 1-2207,text,true,,411,143,327,327,http://demoqa.com/utilities/weather/city/Dhaka,10714,0,4373
1623173783287,25596,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2206,text,false,,4188,0,327,327,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24592
1623173783291,25592,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2207,text,false,,4188,0,327,327,https://demoqa.com/utilities/weather/city/Dhaka,0,0,24588
1623173771963,36920,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2156,text,false,,4599,143,326,326,https://demoqa.com/utilities/weather/city/Dhaka,10384,0,4415
1623173771963,10384,HTTP Request-0,301,Moved Permanently,Thread Group 1-2156,text,true,,411,143,326,326,http://demoqa.com/utilities/weather/city/Dhaka,10384,0,4415
1623173782348,26535,HTTP Request-1,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2156,text,false,,4188,0,326,326,https://demoqa.com/utilities/weather/city/Dhaka,0,0,25567
1623173772587,36296,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Connection reset,Thread Group 1-2208,text,false,,4599,143,326,326,https://demoqa.com/utilities/weather/city/Dhaka,10724,0,4393
